product-img-link href,cleanDesc,part-info 2,stock-status,price,btn,wishlist-label href,short-description,pricecut
https://www.turnermotorsport.com/p-594720-turner-bmw-10mm-front-wheel-spacer-and-hub-extender-kit-black/,"Turner Black BMW 10mm Front Wheel Spacer, Hub Extender Kit, and Whee...",TWH9905002-K3KT,In Stock,$197.83,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Our 10mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts and hub extenders are included in this kit!",$203.95
https://www.turnermotorsport.com/p-594709-turner-motorsport-silver-wheel-spacer-bolt-kit-15mm/,"Turner Silver BMW 15mm Wheel Spacer & Bolt Kit - F01,F02,F06,F07...",TWH9905015KT3,In Stock,$139.70,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Our 10mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts and hub extenders are included in this kit!",
https://www.turnermotorsport.com/p-594715-turner-motorsport-silver-wheel-spacer-bolt-kit-5mm/,"Turner Silver BMW 3mm Wheel Spacers and Extended Bolts - F01,F02,F06...",TWH9905004KT1,In Stock,$196.38,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Our 3mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts are included in this kit!",$202.45
https://www.turnermotorsport.com/p-594717-turner-motorsport-silver-wheel-spacer-bolt-kit-75mm/,"Turner BMW 7.5mm Silver Wheel Spacer & Bolt Kit - F01,F02,F06,F0...",TWH9905003KT3,In Stock,$134.45,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"7MM (.27 inch) Wheel Spacer for BMW F01,F02,F06,F07,F10,F11,F12,F13,F2X,F3X,F87 Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems -- Correct wheel offset issues Achieve a flush fitment instead of the ""tucked under"" look Clearance the wheel from contact with other components (suspension, brakes, etc). Improve handling and stability by increasing track width A spacer fits between the wheel and the hub assembly and pushes the wheel out by the thickness of the spacer. Our wheel spacers are compatible with almost any type of BMW wheel and are a direct fit to the wheel hub (see below for any fitment notes). Longer wheel bolts or wheel studs are required and included in this kit These latest generations of the Turner Motorsport Wheel Spacers represent a total redesign of the wheel spacer concept - a ground-up, clean sheet design based on our years of BMW service and motorsports. We took everything we have learned from our service technicians, customers, and race team crew and built the spacer to beat all spacers. We've been in the BMW wheel spacer business probably longer than anybody and when it came time to make our own spacers, a basic spacer design just wouldn't do. We had to make a spacer that is lightweight (for lower unsprung mass), has a tough and durable coating to last through our New England winters, is easily removed (your mechanic will thank you), and is precisely engineered and manufactured for a proper fit on the hub and in the wheel. You won't find a better engineered wheel spacer on the market! Turner Wheel Spacer Features -- hub-centric design, 1-piece spacer precise tolerance fitment thanks to CAD process and CNC mill machine aerospace grade aluminum lightweight but very strong with high resistance to corrosion additional military-spec hardcoat for further corrosion resistance innovative Quick Release pockets for easy removal (better than a chamfered back edge) laser engraved size and part number for easy identification stealthy anthracite or black color extended bolt sets in factory-matching black Turner Motorsport track and street tested! Made in the USA Extended Wheel Bolts Longer wheel bolts or wheel studs are required for all BMW wheel spacers. Spacers cannot be used with stock bolts. Our extended lug bolts are very high quality and high-grade steel lug bolt (grade 10.9). Zinc finishes are designed to withstand 700 hours of salt spray testing. Wheel Spacer Tech & FAQ: How To Measure for Spacers Wheel Spacer Encyclopedia - everything you wanted to know Spacer Specs: bolt pattern: 5 x 120 center bore: 72.6mm hubcentric: yes wheel pad size: normal Fitment Notes: 3mm spacer note: a 3mm spacer sits on the existing hub lip but leaves less than 9mm of lip for the wheel to rest on. Therefore, wheels that have a bevel around the center bore will not engage the hub lip and may result in vibration. Year & Model Applications:2008+ F01 F02 BMW 740i 740Li 750i 750Li 760i 760Li 2009+ F07 BMW 535i 550i - Gran Turismo 2012+ F06 BMW 640i 650i - Gran Coupe 2010+ F10 BMW 528i 535i 535d 550i 2012+ F12 BMW 635i 640i 650i - Convertible 2012+ F13 BMW 635i 640i 650i - Coupe 2014+ F22 F23 BMW 228i M235i 2011+ F25 BMW X3 2.8d 2.8i 3.5i 2014+ F26 BMW X4 2.8i 35i 2012+ F30 BMW 320i 328i 335i - Sedan 2012+ F32 BMW 428i 435i - Coupe 2013+ F33 BMW 428i 435i - Convertible 2012+ F34 BMW 328i 335i - Gran Turismo 2012+ F36 BMW 428i 435i - Gran Coupe 2016+ F87 BMW M2 Coupe",
https://www.turnermotorsport.com/p-373703-bmw-front-wheel-spacer-kit-175mm/,ECS Tuning Front Wheel Spacer Kit - 17.5mm - 74.1mm CB,ECS266E71,In Stock,$89.21,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$104.95
https://www.turnermotorsport.com/p-373631-bmw-20mm-front-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Front Wheel Spacer & Bolt Kit - 20mm - 74.1mm CB
   ...",ECS#265KTWB1,In Stock,$127.02,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$130.95
https://www.turnermotorsport.com/p-380528-wheel-spacerhub-adapter-set-13mm/,ECS Tuning Wheel Spacer/Hub Adapter Set - 13mm - 74.1mm to 72.6mm CB...,003990ECS01-13KT,In Stock,$92.10,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$94.95
https://www.turnermotorsport.com/p-373623-bmw-3mm-front-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Front Wheel Spacer & Bolt Kit - 3mm - 74.1mm CB
    ...",ECS#259KTWB1,In Stock,$75.56,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$83.95
https://www.turnermotorsport.com/p-373704-bmw-front-wheel-spacer-kit-20mm/,ECS Tuning Front Wheel Spacers - 20mm - 74.1mm,ECS265E71,In Stock,$101.80,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$104.95
https://www.turnermotorsport.com/p-388841-turner-bmw-175mm-big-pad-wheel-spacers-pair-e70e71-f-chassis/,"Turner BMW 17.5mm Big Pad Wheel Spacers (Pair) - F-Chassis, E70, E71...",TWHF9905F1814,In Stock,$99.41,View More Info,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"17.5MM (.69 inch) Big Pad Wheel Spacer for BMW F22 F23 F87 F30 F31 F34 F32 F33 F36 F80 F82 F83 F10 F07 F12 F13 F06 F01 F02 F25 (see fitment notes below) Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems -- Correct wheel offset issues Achieve a flush fitment instead of the ""tucked under"" look Clearance the wheel from contact with other components (suspension, brakes, etc). Improve handling and stability by increasing track width A spacer fits between the wheel and the hub assembly and pushes the wheel out by the thickness of the spacer. Our wheel spacers are compatible with almost any type of BMW wheel and are a direct fit to the wheel hub (see below for any fitment notes). These are our Big Pad wheel spacers that are a larger diameter so they match the bigger mounting surface of newer stock BMW wheels (click here for more info on Big Pad spacers). Longer wheel bolts or wheel studs are required. This latest generation of the Turner Motorsport Wheel Spacers represents a total redesign of the wheel spacer concept - a ground-up, clean sheet design based on our years of BMW service and motorsports. We took everything we have learned from our service technicians, customers, and race team crew and built the spacer to beat all spacers. We've been in the BMW wheel spacer business probably longer than anybody and when it came time to make our own spacers, a basic spacer design just wouldn't do. We had to make a spacer that is lightweight (for lower unsprung mass), has a tough and durable coating to last through our New England winters, is easily removed (your mechanic will thank you), and is precisely engineered and manufactured for a proper fit on the hub and in the wheel. You won't find a better engineered wheel spacer on the market! Turner Wheel Spacer Features -- hub-centric design, 1-piece spacer precise tolerance fitment thanks to CAD process and CNC mill machine large wheel pad surface area - 156mm vs standard 150mm aerospace grade aluminum lightweight but very strong with high resistance to corrosion additional military-spec hardcoat for further corrosion resistance innovative Quick Release pockets for easy removal (better than a chamfered back edge) laser engraved size and part number for easy identification stealthy anthracite or black color extended bolt sets in factory-matching black or bright silver finish available (wheel stud kits also available) Turner Motorsport track and street tested! Made in the USA Extended Wheel Bolts Longer wheel bolts or wheel studs are required for all BMW wheel spacers. Spacers cannot be used with stock bolts. Our extended lug bolts are very high quality and high-grade steel lug bolt (grade 10.9). We offer two finishes to get you just the right look with your wheels - black zinc to maintain a factory BMW appearance or a bright zinc nickel finish to go with polished wheels. Zinc finishes are designed to withstand 700 hours of salt spray testing. Wheel Spacer Tech & FAQ: How To Measure for Spacers Wheel Spacer Encyclopedia - everything you wanted to know Spacer Specs: bolt pattern: 5 x 120 center bore: 72.6mm hubcentric: yes wheel pad size: large Important Note: It is critical that you measure the depth of your stock hub lip. The depth of the lip must not be greater than the thickness of the spacer. If the hub is deeper than the spacer, the spacer will not seat against the brake rotor and it could lead to spacer and/or wheel failure. Since spacers cannot be returned once opened we strongly advise measuring your lip first. Contact us if you have any questions. Year & Model Applications Front or Rear Applications: 2014+ F22 F23 BMW 228i 228iX M235i M235iX 2016+ F87 BMW M2 2012+ F30 BMW 320i 320iX 328i 328iX 335i 335iX - Sedan 2012+ F31 BMW 328i 328iX - Wagon 2014+ F34 BMW 328i 328iX 335iX - Gran Turismo 2014+ F32 BMW 428i 428iX 435i 435iX - Coupe 2014+ F33 BMW 428i 428iX 435i 435iX - Convertible 2014+ F36 BMW 428i 428iX 435i 435iX - Gran Coupe 2015+ F80 BMW M3 2015+ F82 F83 BMW M4 2004-2010 E60 BMW 525i 528i 530i 535i 545i 550i M5 2011+ F10 BMW 528i 528i xDrive 535i 535i xDrive 535d 535d xDrive 550i 550i xDrive M5 2010+ F07 BMw 535i GT, 535i xDrive GT, 550i GT, 550i xDrive GT 2012+ F12 BMW 640i 640i xDrive 650i 650i xDrive M6 2013+ F06 BMW 640i Gran Coupe 640i xDrive Gran Coupe 650i Gran Coupe 650i xDrive Gran Coupe M6 Gran Coupe 2009+ F01 BMW 740i 740li 750i 750li 750i xDrive 750li xDrive 760li 2011+ F25 BMW X3 xDrive28i X3 xDrive35i Rear Applications Only: 2007-2013 E70 BMW X5M 2007-2014 E71 BMW X6 xDrive35i X6 xDrive50i X6M",$116.95
https://www.turnermotorsport.com/p-568475-turner-motorsport-silver-wheel-spacer-bolt-kit-5mm/,"Turner Motorsport Silver Wheel Spacer & Bolt Kit - 5mm
        ...",021460TMS02KT1,In Stock,$112.01,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"5MM (.19 inch) Wheel Spacer for BMW G11, G30, I01, I12, F48, F90 Wheel spacers are the ideal solution to resolve a number of fitment and aesthetic problems -- Correct wheel offset issues Achieve a flush fitment instead of the ""tucked under"" look Clearance the wheel from contact with other components (suspension, brakes, etc). Improve handling and stability by increasing track width A spacer fits between the wheel and the hub assembly and pushes the wheel out by the thickness of the spacer. Our wheel spacers are compatible with almost any type of BMW wheel and are a direct fit to the wheel hub (see below for any fitment notes). Longer wheel bolts or wheel studs are required. This latest generation of the Turner Motorsport Wheel Spacers represents a total redesign of the wheel spacer concept - a ground-up, clean sheet design based on our years of BMW service and motorsports. We took everything we have learned from our service technicians, customers, and race team crew and built the spacer to beat all spacers. We've been in the BMW wheel spacer business probably longer than anybody and when it came time to make our own spacers, a basic spacer design just wouldn't do. We had to make a spacer that is lightweight (for lower unsprung mass), has a tough and durable coating to last through our New England winters, is easily removed (your mechanic will thank you), and is precisely engineered and manufactured for a proper fit on the hub and in the wheel. You won't find a better engineered wheel spacer on the market! Turner Wheel Spacer Features -- hub-centric design, 1-piece spacer precise tolerance fitment thanks to CAD process and CNC mill machine aerospace grade aluminum lightweight but very strong with high resistance to corrosion additional military-spec hardcoat for further corrosion resistance innovative Quick Release pockets for easy removal (better than a chamfered back edge) laser engraved size and part number for easy identification stealthy anthracite or black color extended bolt sets in factory-matching black or bright silver finish available (wheel stud kits also available) Turner Motorsport track and street tested! Made in the USA Extended Wheel Bolts Longer wheel bolts or wheel studs are required for all BMW wheel spacers. Spacers cannot be used with stock bolts. Our extended lug bolts are very high quality and high-grade steel lug bolt (grade 10.9). We offer two finishes to get you just the right look with your wheels - black zinc to maintain a factory BMW appearance or a bright zinc nickel finish to go with polished wheels. Zinc finishes are designed to withstand 700 hours of salt spray testing. Spacer Specs: bolt pattern: 5 x 112 center bore: 66.56mm hubcentric: yes wheel pad size: normal",$124.45
https://www.turnermotorsport.com/p-554256-wheel-spacer-bolt-kit-175mm/,Turner Silver BMW 17.5mm Wheel Spacer and Extended Bolts Kit - F01 F...,TWH9905018KT2,In Stock,$151.70,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Our 17.5mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts are included in this kit!",
https://www.turnermotorsport.com/p-373695-bmw-rear-wheel-spacer-kit-175mm/,ECS Tuning Rear Wheel Spacer Kit - 17.5mm - 72.6mm CB,ECS256E71,In Stock,$104.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",
https://www.turnermotorsport.com/p-373696-bmw-rear-wheel-spacer-kit-20mm/,ECS Tuning Rear Wheel Spacers - 20mm - 72.6mm CB,ECS257E71,In Stock,$89.21,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$104.95
https://www.turnermotorsport.com/p-373640-bmw-15mm-rear-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Rear Wheel Spacer & Bolt Kit - 15mm - 72.5mm CB
    ...",ECS#255KTWB2,In Stock,$122.17,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$125.95
https://www.turnermotorsport.com/p-373630-bmw-175mm-front-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Front Wheel Spacer & Bolt Kit - 17.5mm - 74.1mm CB
 ...",ECS#266KTWB1,In Stock,$104.76,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$130.95
https://www.turnermotorsport.com/p-597548-turner-black-bmw-3mm-wheel-spacers-with-extended-wheel-bolts-f80-m3-f82-m4-f87-m2/,Turner Black BMW 3mm Wheel Spacers With Extended Wheel Bolts - F80 M...,TWHF9905F04BLKT,In Stock,$134.38,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Our 3mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts are included in this kit!",$141.45
https://www.turnermotorsport.com/p-373642-bmw-20mm-rear-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Rear Wheel Spacer & Bolt Kit - 20mm - 72.6mm CB
    ...",ECS#257KTWB2,In Stock,$111.31,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$130.95
https://www.turnermotorsport.com/p-373691-bmw-rear-wheel-spacer-kit-5mm/,ECS Tuning Rear Wheel Spacers - 5mm - 72.6mm CB,ECS252E71,In Stock,$55.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",
https://www.turnermotorsport.com/p-373639-bmw-125mm-rear-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Rear Wheel Spacer & Bolt Kit - 12.5mm - 72.6mm CB
  ...",ECS#254KTWB2,In Stock,$116.35,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$119.95
https://www.turnermotorsport.com/p-594772-dr-series-wheel-spacers-45mm-1-pair/,DR Series Wheel Spacers - 45mm (1 Pair),9075725SW,In Stock,$195.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,,
https://www.turnermotorsport.com/p-369559-bmw-b5mmb-wheel-spacers-ecs-conical-seat-bolt-kit/,ECS Tuning Wheel Spacer & Bolt Kit - 5mm - 72.6mm CB,ECS#252KTWB,In Stock,$81.43,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$83.95
https://www.turnermotorsport.com/p-373627-bmw-10mm-front-wheel-spacers-ecs-conical-seat-bolt-kit/,"ECS Tuning Front Wheel Spacer & Bolt Kit - 10mm - 74.1mm CB
   ...",ECS#262KTWB1,In Stock,$119.95,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=150&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",
https://www.turnermotorsport.com/p-382736-wheel-spacerhub-adapter-bolt-kit-13mm/,"Wheel Spacer/Hub Adapter & Bolt Kit - 13mm - 74.1m to 72.6mm CB
...",003990ECS01KT,In Stock,$116.35,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.",$119.95
https://www.turnermotorsport.com/p-373668-bmw-3mm-wheel-spacers-ecs-conical-seat-bolt-kit/,ECS Tuning Wheel Spacer & Bolt Kit - 3mm - 74.1 mm CB,ECS259E70WB,In Stock,$75.56,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$83.95
https://www.turnermotorsport.com/p-597552-turner-silver-bmw-3mm-wheel-spacers-with-extended-wheel-bolts-f80-m3-f82-m4-f87-m2/,Turner Silver BMW 3mm Wheel Spacers With Extended Wheel Bolts - F80 ...,TWHF9905F04KT1,In Stock,$139.13,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Our 3mm wheel spacers are lightweight, featuring a durable coating and quick release pockets for easy removal. Longer wheel bolts are included in this kit!",$146.45
https://www.turnermotorsport.com/p-5292-e53-x5-e83-x3-e65-10mm-hr-wheel-spacers-with-wheel-bolts-pair/,"E53 X5, E83 X3, E65 10mm H&R Wheel Spacers with Wheel Bolts (Pai...",2075725-E53,In Stock,$149.45,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"10mm = .39""  5/120 bolt pattern; 72.5 center bore  DR type = spacer fits in between the wheel and the hub. Longer wheel bolts are   .  Hubcentric = Yes, this spacer comes with a new hubcentric lip for the wheel to rest on   H&R's 10mm wheel spacers are Made in Germany and are TUV approved. H&R manufacturers their spacers from a super lightweight aluminum/magnesium alloy for excellent strength and also to save unsprung weight. The spacers are drilled for additional lightness and easy fitment. They are then hard anodized for durability. These are not low quality universal spacers - the bolt pattern, hub sizing, and other dimensions are designed to be used on BMW models only.   This spacer slips on the existing hub lip and includes a new lip for the wheel to rest on. 10mm spacers are considered a custom fitment and special consideration must be given to ensure the spacer is fully seated on the lip (and not bottoming out on the stock hub lip). Modification of the stock hub lip may be required.   Longer black wheel bolts are included.       2002-2008    745i 745li 750i 750li 760i 760li  2000-2006    X5 3.0i X5 4.4i X5 4.6is X5 4.8is  2004-2010    X3 2.5i X3 3.0i X3 3.0si",
https://www.turnermotorsport.com/p-396496-ecs-8mm-wheel-spacer-kit-ecs-conical-seat-bolt-kit/,"ECS Tuning Wheel Spacer & Bolt Kit - 8mm - 66.6mm CB - 5x112
  ...",002411ECSKT20,In Stock,$80.06,Add to Cart,https://www.turnermotorsport.com/c-790-bmw-wheel-spacers?No=200&Nrpp=50#,"Drastically improve the looks of your vehicle while improving your vehicle's handling characteristics and/or easily adjust your wheel fitment to allow for the proper clearance when installing parts such as new wheels, big brake kits, or lowering suspension components.Interference from components such as shocks, springs, or control arms are a common issue when installing wheel that are not a direct OE size replacement. By moving your wheels a few millimeters each, you can give yourself enough clearance for proper wheel fitment and give your car a wider stance in the process.ECS Tuning wheel spacers are constructed of high quality 6061-T6 aircraft grade aluminum and are specifically designed by in-house engineers and cnc machined to exact standards, ensuring the best fitment possible. By carefully measuring the OEM wheel hubs and bore dimensions, these spacers mount with minimal clearance to prevent any vibration, retaining the stock-like vibration free operation.",$88.95
