product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-639245-apex-arc-8-hyper-black-square-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,Apex ARC 8 Hyper Black - Square Set,https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,639245,ARC818STKT3,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,376.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,,,,,,,,,,,,,,
https://www.turnermotorsport.com/p-340299-f10-m5-forgeline-de3c-3-piece-wheel-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,F10 M5 Forgeline DE3C 3-Piece Wheel Set,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Forgeline.gif,340299,TMS186989,"Direct Ship, Expected Ship Date:  Nov 24, 2021","$5,524.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Forgeline is among the premier forged alloy wheel manufacturers in the world. Forgeline's greatest attributes is their obsessive attention to detail and commitment to quality. They produce exciting and innovative wheel designs that stir the passions of automotive enthusiasts from every segment. Forgeline is world-renowned as a manufacturer of advanced forged alloy wheels that find their way to show-stopping project vehicles as well as the winner's circle of major racing events. Forgeline Wheels are an extension of your own automotive style and taste and that's why every Forgeline wheel set is custom-tailored. You become the wheel designer providing the finishing touch or the inspiration for a great build. The broad range of options and possibilities, limited only by your imagination, and the premium that true forged wheels demand virtually ensures exclusivity. Very few Forgeline sets will be entirely alike. We have been a Forgeline dealer for nearly twenty years and use them on our own Turner Motorsport race cars.   Forgeline's Concave series of wheels delivers breathtaking presence and a 'deep' impression. The DE3C wheel is a 3-piece design with the classic ""BBS-style"" mesh center and hidden hardware. This is a Concave design with the 'dished' look (varies by offset and width). Details include full-length spokes that stretch to the wheel lip, bold chamfered spoke edges, the Forgeline logo machined into the the wheel center, and a stepped lip that makes the wheel center smaller (and lighter). A wide lip is also available. The result is an exceptionally clean and impressive design.   Forgeline's 3-piece wheels consist of the inner barrel, wheel face, and outer lip. Each is milled from aviation-grade 6061-T6 aluminum. Each wheel design has been finite element tested to ensure strength under extreme conditions. The wheels are then polished by hand and checked for any imperfections. All wheels are powder coated then finished with a clear coat. This makes the wheel easy to clean and very durable. The powder coating is done in-house at Forgeline to ensure the highest quality and results. On a wheel with hidden fasteners like this DE3C the wheel center is pressed with Heli-Coil inserts. This is a better and more durable method than tapping the aluminum itself. Stainless steel ARP hardware holds the pieces together. Finally, each wheel is checked for run-out to within .020"" of true.   Forgeline prides itself on building wheels that match their customer's sense of style and identity. That's why every Forgeline wheel is customizable. This DE3C wheel can be customized to fit your specific requests. Sizes, offsets, colors, finishes, and accessories can all be made to your specification. Contact us for further information on a custom Forgeline wheel set for you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. Because Forgeline wheels are custom manufactured, returns or refunds are not available. For additional resources on wheel fitments, refer to our    (http://www.turnermotorsport.com/t-wheel_guide.aspx) or give us a call or e-mail.   Suggested tire sizes:  (have your tires sent to Forgeline or Turner Motorsport for professional mounting and balancing)                 2011+    M5  2012+    M6",Show More,Show Less,Wheel Set Specs,Fitment:,Front,Rear,Diameter:,"20"" or 21""",Width:,"9.0-9.5""","10-10.5""",Offset (mm):,varies
https://www.turnermotorsport.com/p-338731-e46-m3-d-force-ltw5-18-inch-staggered-wheel-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,E46 M3 D-Force LTW5 18-inch Staggered Wheel Set,https://c1521972.ssl.cf0.rackcdn.com/img/brands/D-Force%20Wheels.gif,338731,TMS14400,"Direct Ship, Expected Ship Date:  Sep 28, 2021","$1,337.05",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Looking for an 'aggressive' wheel setup for your E46 M3 but don't want to have to worry about rubbing or clearance problems? This set of staggered D-Force LTW5 wheels for the E46 M3 uses a very aggressive 9.0"" front wheel and a standard sized 9.5"" rear wheel. There is a lot of room in the front to run a bigger wheel and the 9.0 fits nicely without being too wide. And with the wider front wheel you can use a meatier front tire for more grip without having to jump all the way up to a square race setup. Here are the critical wheel specs:   Front:    / ET 41 / 18lbs. This aggressive offset will push the wheel out by 19mm (.75"") compared to the factory 8.0"" wheel. That's like putting a 20mm spacer on your stock wheel but also gaining a full inch of wheel width. We recommend a 255-265 tire size on this wheel.  Rear:    / ET 25 with a 10mm spacer / 18.5lbs. This is the stock width because the M3 9.5 is already very wide for this car. We recommend a 265-275mm width tire. The LTW5 wheel comes as a 35mm offset and we add a 10mm spacer to bring it back to the correct, factory position. Longer black wheel bolts are included with this package. With the 10mm spacers, minor trimming of the car's hub lip may be required for a flush fit.   These new wheels are among the strongest and lightest we have ever offered. And they are excellent quality with years of proven satisfaction from street warriors to track junkies alike. These wheels are cast using a new flow-forming method that keeps the weight low and strength high compared with traditional cast wheels. This process results in a 'semi-forged' wheel at a fraction of the cost of a fully forged wheel.   For more information on BMW wheels and wheel info in general,       2001-2006    M3",Show More,Show Less,,,,,,,,,,,check out our Wheel Fitment Guide by clicking here.
https://www.turnermotorsport.com/p-340181-e46-m3-forgeline-de3c-3-piece-wheel-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,E46 M3 Forgeline DE3C 3-Piece Wheel Set,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Forgeline.gif,340181,TMS186971,"Direct Ship, Expected Ship Date:  Nov 24, 2021","$5,248.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Forgeline is among the premier forged alloy wheel manufacturers in the world. Forgeline's greatest attributes is their obsessive attention to detail and commitment to quality. They produce exciting and innovative wheel designs that stir the passions of automotive enthusiasts from every segment. Forgeline is world-renowned as a manufacturer of advanced forged alloy wheels that find their way to show-stopping project vehicles as well as the winner's circle of major racing events. Forgeline Wheels are an extension of your own automotive style and taste and that's why every Forgeline wheel set is custom-tailored. You become the wheel designer providing the finishing touch or the inspiration for a great build. The broad range of options and possibilities, limited only by your imagination, and the premium that true forged wheels demand virtually ensures exclusivity. Very few Forgeline sets will be entirely alike. We have been a Forgeline dealer for nearly twenty years and use them on our own Turner Motorsport race cars.   Forgeline's Concave series of wheels delivers breathtaking presence and a 'deep' impression. The DE3C wheel is a 3-piece design with the classic ""BBS-style"" mesh center and hidden hardware. This is a Concave design with the 'dished' look (varies by offset and width). Details include full-length spokes that stretch to the wheel lip, bold chamfered spoke edges, the Forgeline logo machined into the the wheel center, and a stepped lip that makes the wheel center smaller (and lighter). A wide lip is also available. The result is an exceptionally clean and impressive design.   Forgeline's 3-piece wheels consist of the inner barrel, wheel face, and outer lip. Each is milled from aviation-grade 6061-T6 aluminum. Each wheel design has been finite element tested to ensure strength under extreme conditions. The wheels are then polished by hand and checked for any imperfections. All wheels are powder coated then finished with a clear coat. This makes the wheel easy to clean and very durable. The powder coating is done in-house at Forgeline to ensure the highest quality and results. On a wheel with hidden fasteners like this DE3C the wheel center is pressed with Heli-Coil inserts. This is a better and more durable method than tapping the aluminum itself. Stainless steel ARP hardware holds the pieces together. Finally, each wheel is checked for run-out to within .020"" of true.   Forgeline prides itself on building wheels that match their customer's sense of style and identity. That's why every Forgeline wheel is customizable. This DE3C wheel can be customized to fit your specific requests. Sizes, offsets, colors, finishes, and accessories can all be made to your specification. Contact us for further information on a custom Forgeline wheel set for you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. Because Forgeline wheels are custom manufactured, returns or refunds are not available. For additional resources on wheel fitments, refer to our    (http://www.turnermotorsport.com/t-wheel_guide.aspx) or give us a call or e-mail.   Suggested tire sizes:  (have your tires sent to Forgeline or Turner Motorsport for professional mounting and balancing)                 2001-2006    M3",Show More,Show Less,Wheel Set Specs,Fitment:,Front,Rear,Diameter:,"18"" or 19""",Width:,"8.5-9.5""","10.0-10.5""",Offset (mm):,varies
https://www.turnermotorsport.com/p-340188-e46-m3-forgeline-rb3c-3-piece-wheel-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,E46 M3 Forgeline RB3C 3-Piece Wheel Set,https://c1521972.ssl.cf0.rackcdn.com/img/brands/Forgeline.gif,340188,TMS186973,"Direct Ship, Expected Ship Date:  Nov 24, 2021","$5,248.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Forgeline is among the premier forged alloy wheel manufacturers in the world. Forgeline's greatest attributes is their obsessive attention to detail and commitment to quality. They produce exciting and innovative wheel designs that stir the passions of automotive enthusiasts from every segment. Forgeline is world-renowned as a manufacturer of advanced forged alloy wheels that find their way to show-stopping project vehicles as well as the winner's circle of major racing events. Forgeline Wheels are an extension of your own automotive style and taste and that's why every Forgeline wheel set is custom-tailored. You become the wheel designer providing the finishing touch or the inspiration for a great build. The broad range of options and possibilities, limited only by your imagination, and the premium that true forged wheels demand virtually ensures exclusivity. Very few Forgeline sets will be entirely alike. We have been a Forgeline dealer for nearly twenty years and use them on our own Turner Motorsport race cars.   Forgeline's Concave series of wheels delivers breathtaking presence and a 'deep' impression. The RB3C wheel is a 3-piece design with multiple narrow spokes that stretch to the outer rim shell. The concave design and open spokes are great for showcasing big brakes and hidden hardware keeps the appearance clean and simple. The 'dished' look varies by offset and width. Details include full-length spokes that stretch to the wheel lip, bold chamfered spoke edges, the Forgeline logo machined into the the wheel center, and a stepped lip that makes the wheel center smaller (and lighter). A wide lip is also available. The result is an exceptionally clean and impressive design.   Forgeline's 3-piece wheels consist of the inner barrel, wheel face, and outer lip. Each is milled from aviation-grade 6061-T6 aluminum. Each wheel design has been finite element tested to ensure strength under extreme conditions. The wheels are then polished by hand and checked for any imperfections. All wheels are powder coated then finished with a clear coat. This makes the wheel easy to clean and very durable. The powder coating is done in-house at Forgeline to ensure the highest quality and results. On a wheel with hidden fasteners like this RB3C the wheel center is pressed with Heli-Coil inserts. This is a better and more durable method than tapping the aluminum itself. Stainless steel ARP hardware holds the pieces together. Finally, each wheel is checked for run-out to within .020"" of true.   Forgeline prides itself on building wheels that match their customer's sense of style and identity. That's why every Forgeline wheel is customizable. This RB3C wheel can be customized to fit your specific requests. Sizes, offsets, colors, finishes, and accessories can all be made to your specification. Contact us for further information on a custom Forgeline wheel set for you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. Because Forgeline wheels are custom manufactured, returns or refunds are not available. For additional resources on wheel fitments, refer to our    (http://www.turnermotorsport.com/t-wheel_guide.aspx) or give us a call or e-mail.   Suggested tire sizes:  (have your tires sent to Forgeline or Turner Motorsport for professional mounting and balancing)                 2001-2006    M3",Show More,Show Less,Wheel Set Specs,Fitment:,Front,Rear,Diameter:,"18"" or 19""",Width:,"8.5-9.5""","10.0-10.5""",Offset (mm):,varies
https://www.turnermotorsport.com/p-338713-d-force-empower-18in-staggered-wheel-set-for-e39-5-series/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,D-Force EmPower 18in Staggered Wheel Set for E39 5-series,https://c1521972.ssl.cf0.rackcdn.com/img/brands/D-Force%20Wheels.gif,338713,E39-EMP18,"Direct Ship, Expected Ship Date:  Sep 28, 2021","$1,279.80",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Great looking mesh-style wheels for the 1997-2003 E39 5-series, including M5. These wheels are a direct fit for E39 with the correct center bore, size, and offset. Available in either silver/machined lip or anthracite/machined lip. Optional extras are a new set of BMW wheel caps, ""///M"" wheel emblems, and new wheel bolts (black or silver, standard size).   Using a proprietary ""Flow Forming"" casting technology which includes heat treating, this wheel offers less mass / light weight without sacrificing strength. The 18x8.5"" weighs in at just over 19 lbs, and the 18x9.5"" weighs in at 20.9 lbs. This is an exceptional combination of price, looks, weight, and strength that you will be hard pressed to find anywhere else.       18x8.5, ET15, 74.1CB, 19lbs. Recommended tire size is a 225/40 or 235/35 - 255/35 tire.    18x9.5, ET25, 74.1CB, 21lbs. Recommended tire size is 255/35 - 275/35.       1997-2003    - 525i, 528i, 530i, 540i, M5",Show More,Show Less,Front:,"Tire sizes are listed as a rough guide. Tire selection should be based on BMW model, and will depend on your BMW's suspension and available clearance. Careful consideration of wheel width and offset must be taken when choosing and installing wider and/or taller wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers or other adjustments may be required.",Rear:,,E39 5-series,,,,,,
https://www.turnermotorsport.com/p-400796-20-v-ff-107-style-wheels-staggered-set-of-four/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,"Vorsteiner V-FF 107 Flow Forge 20"" Staggered Wheel Set - F8X M3...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Vorsteiner.gif,400796,VFF1072095105KT,"Direct Ship, Expected Ship Date:  Dec 1, 2021","$2,400.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Vorsteiner is on the cutting edge of BMW styling enhancements and their new award-winning Flow Forged wheels are in a class of their own. Vorsteiner aero upgrades and wheels have been featured on many of our latest project and show cars. The V FF wheels strike all the right chords for style, fitment, technology, and quality.",Show More,Show Less,"Flow Forged wheels by Vorsteiner are built for style, strength, and reduced weight. This performance oriented wheel group is perfect for both road or track applications thanks to its light and strong aluminum build and precision formation.",Wheels Specs:,"The V-FF 107's feature a double y-spoke pattern, creating an alternating mesh design that is a modern take on the classic mesh often seen in the 70's and 80's motorsport wheels. This design allows the wheel to appear both aggressive and sporty, yet still attractively simple and elegant enough that these would easily accompany any high end sports car without looking out of place. These are perfect for bringing out the performance styling any vehicle.","20x9.5"" ET22 (2)","20x10.5"" ET34 (2)",72.56mm Center Bore,5x120 Bolt Pattern,Titanium Machine Finish,Fits the following BMW's:,F8X BMW,
https://www.turnermotorsport.com/p-400789-22-v-ff-107-style-wheels-staggered-set-of-four/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,"Vorsteiner V-FF 107 Flow Forged 22"" Staggered Wheel Set - G11 7...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Vorsteiner.gif,400789,VFF107229105KT,"Direct Ship, Expected Ship Date:  Dec 1, 2021","$2,900.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Vorsteiner is on the cutting edge of BMW styling enhancements and their new award-winning Flow Forged wheels are in a class of their own. Vorsteiner aero upgrades and wheels have been featured on many of our latest project and show cars. The V FF wheels strike all the right chords for style, fitment, technology, and quality.",Show More,Show Less,Wheels Specs:,Fits the following BMW's:,"Flow Forged wheels by Vorsteiner are built for style, strength, and reduced weight. This performance oriented wheel group is perfect for both road or track applications thanks to its light and strong aluminum build and precision formation.",G11 BMW,"22x9"" ET28 (2)",,"22x10.5"" ET35 (2)","The V-FF 107's feature a double y-spoke pattern, creating an alternating mesh design that is a modern take on the classic mesh often seen in the 70's and 80's motorsport wheels. This design allows the wheel to appear both aggressive and sporty, yet still attractively simple and elegant enough that these would easily accompany any high end sports car without looking out of place. These are perfect for bringing out the performance styling any vehicle.",66.56mm Center Bore,5x112 Bolt Pattern,Titanium Machine Finish
https://www.turnermotorsport.com/p-586113-18-style-010-wheels-set-of-four/,,"Alzor Style 010 Square Wheel Set - Silver - 18x9"" ET30
       ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Alzor.gif,586113,010-24MK5,"Inventory On Order, ETA Oct 1, 2021",$684.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Looking to improve the look of your BMW but don't want to put a massive hole in your bank account? Alzor wheels are the perfect option! With multiple styles and sizes to choose from, you can dial in the look you want! Alzor wheels are designed to bolt up to your car without any modifications and will work perfectly with any brand of wheel spacers if you are looking for a truly unique look. Specifications: 18""x9"" - Set of Four Offset: 30mm Center Bore: 66.6mm Bolt Pattern: 5x112 Silver with a 1.5"" Machined Lip Includes Threaded Center Caps Includes Four 57.1mm Hub Centric Rings Requires Conical Seat Lug Bolts Weight: 25 lbs Each Alzor wheels are VIA certified to meet JWL technical standards to ensure exceptional quality, performance and safety.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-583835-19-tekniform-style-007-square-set-of-four/,,"ECS Tekniform Style 007 Square Set - Hyper Silver - 19x8.5"" ET3...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,583835,007-9KT,"Inventory On Order, ETA Oct 5, 2021",$892.76,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x8.5 Offset: 35mm Center Bore: 72.6mm Bolt Pattern: 5x120 Color:Hyper Silver Conical wheel bolts Weight: 23lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-583832-19-tekniform-style-007-square-set-of-four/,,"ECS Tekniform Style 007 Square Set - Matte Gunmetal - 19x8.5"" E...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,583832,007-10KT3,"Inventory On Order, ETA Oct 5, 2021",$892.76,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x8.5 Offset: 35mm Center Bore: 72.6mm Bolt Pattern: 5x120 Color: Matte Gunmetal Conical wheel bolts Weight: 23lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-586088-19-tekniform-style-007-set-of-four/,,"ECS Tekniform Style 007 Square Set - Matte Gunmetal - 19x8.5"" E...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,586088,007-4KT3,"Inventory On Order, ETA Oct 5, 2021",$895.80,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19""x8.5"" Offset: 45mm Center Bore: 66.6mm Bolt Pattern: 5x112 Color: Matte Gunmetal Lug Seat: Ball Seat Weight: 23 lbs. Each",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-583837-19-tekniform-style-007-staggered-set-of-four/,,"ECS Tekniform Style 007 Staggered Set - Hyper Silver - 19x8.5"" ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/ECS.gif,583837,007-9KT1,"Inventory On Order, ETA Oct 5, 2021",$942.35,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Tekniform Wheels are ECS Tuning's answer to the call for lightweight, attractive, durable wheels capable of withstanding abuse on the street or track that won't have you smashing your piggy bank to shell out for costly forged wheels. Tekniform wheels are the fit and finish that make your car look the part, sporting engraved billet center caps and brand new wheel designs, that have the durability behind them to look good at a show or perform on the street or track. Tekniform wheels are manufactured utilizing a flow forming process that results in a wheel that is lighter, stronger, has increased elongation and greater shock resistance than a traditional cast wheel. This process is a combination of cast and forged technology, allowing the wheels to retain the same benefits while keeping costs low. Specifications: Size: 19x8.5 et35 and 19x9.5 et40 Center Bore: 72.6mm Bolt Pattern: 5x120 Color: Hyper Silver Weight 8.5""-23lbs/9.5"" -25lbs",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-184575-d-force-ltw5-17x85-et40-silver-wheel-16lbs/,,"D-Force LTW5 17x8.5"" ET40 Silver Wheel 16lbs",https://c1521972.ssl.cf0.rackcdn.com/img/brands/D-Force%20Wheels.gif,184575,TMS184575,"Expected Ship Date:  Oct 7, 2021",$259.95,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,Wheel Specs,Show More,Show Less,,Wheel Guide page,Fitment:Front / Rear,,,,,"Size:17x8.5""",Weight (lbs):16,Profile:Flat,"LTW5 wheels are some of the strongest and lightest wheels you can find for your BMW. It's no wonder that you'll find so many cars at track events with LTW5 wheels. Through advanced engineering and manufacturing methods D Force has created a lightweight wheel that can also withstand the stresses and rigors of a racetrack. D-Force were pioneers in the flow-forming casting technology that results in wheel stronger and lighter than other cast wheels. LTW5 wheels are typically over 10lbs lighter than a factory BMW wheel! With less weight the car is able to accelerate faster, the brakes are more responsive, and the suspension can react quicker which is especially helpful in transitions and autocross. The LTW5 style uses a classic 5-spoke design with clean simple good looks and generous sizing for big brakes. They're also easy to clean! Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack.These D-Force wheels use the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For additional resources on wheel fitments, refer to our  (http://www.turnermotorsport.com/t-wheel_guide.aspx) or give us a call or e-mail.Sold per wheel."
https://www.turnermotorsport.com/p-557858-ff01-19-square-wheel-set-tarmac/,,"FF01 19"" Square Wheel Set - Tarmac",https://c1521972.ssl.cf0.rackcdn.com/img/brands/HRE.gif,557858,01M9090KT1,"Expected Ship Date:  Oct 7, 2021","$2,500.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,"Front/Rear: 19x9"" ET25",Show More,Show Less,"HRE Wheels has emerged as the styling leader and trend starter in the European car wheel market. HRE designs are cutting edge and exciting and are featured on the hottest street machines from SoCal to South Beach. The HRE FlowForm wheel line offers forged wheel strength and HRE's stimulating designs at a more attractive price. HRE FF01 FlowForm wheels are a Y-spoke design instantly familiar and at-home on BMWs. The FF01 closely resembles the famous CSL or ZCP factory designs but with distinct details and more desirable sizes and offsets. FF01 wheels are available in 19"" and 20"" sizes that fit with the proper offset (no spacers required). Concave centers emphasize the muscular and athletic stance while two standard and eleven optional finishes trigger the visual impact. The FlowForm process is new technology with the attributes of a fully forged wheel but at a lower cost. FlowForm starts as a cast face and the barrel is then spin formed over a mold at intense pressure. This gives the wheel greater strength but lighter in weight and with more precise tolerances than a traditional cast wheel. HRE FF wheels are TUV, VIA, and JWL approved and come with a lifetime structural warranty and two-year finish warranty. HRE FlowForm Wheel Features - + state-of-the-art technology + lighter and stronger than a cast wheel + stimulating looks + multiple color and finish options encourage personalization + lifetime structural warranty + TUV, VIA, and JWL approved",Call us at  if you are interested in custom color options!,1.800.280.6966,,,,,,,,
https://www.turnermotorsport.com/p-587825-fs01-19-set-of-four/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,"FS01 19"" - Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/MRR%20Design.gif,587825,FS01198540666GKT,"Expected Ship Date:  Oct 8, 2021","$2,100.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,,,,,,,,,,,,,,
https://www.turnermotorsport.com/p-587819-fs02-19-set-of-four/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,"FS02 19"" - Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/MRR%20Design.gif,587819,FS02198540666GKT,"Expected Ship Date:  Oct 8, 2021","$2,100.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=650&Nrpp=50#,,,,,,,,,,,,,,
