normal_image src,hover_image src,heart src,productGalleryOverride src,productGalleryOverride src 2,productGalleryOverride src 3,lazy_href,lazy_href href,part_number 2,key_details,key_details 2,key_details href,key_details 3,price,save,percent-box,final-price,text 3,key_details 7,ellip,morelink,morelink href
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk5MTh8aW1hZ2UvcG5nfGgyMS9oMjEvMTE0NTA3OTIwODM0ODYucG5nfDUzZDE5MmE4NDdiM2E5NzJmMWViMjg4NTA0ZTFmODIxN2U2YzM2MGQ2NDk1M2MyY2IzOWY3OTBjNjViNDk3ZGI/thinksystem-st50-3-5-4tb-7-2k-sata-6gb-non-hot-swap-512n-hdd.png,,,,,,"ThinkSystem ST50 3.5"" 4TB 7.2K SATA 6Gb Non-Hot Swap 512n HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13556,4XB7A13556,Excellent reliability and performance in 24x7 operational environments,Outstanding performance for all mission critical applications,https://lenovopress.com/lp1059-lenovo-thinksystem-hdd-summary,View specifications on Lenovo Press,$649.00,save $194.70,30% off,$454.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MzY4ODR8aW1hZ2UvcG5nfGgzYi9oNjkvMTE0NTA3ODkzOTY1MTAucG5nfGY1ZjI0Njc3ZDlkNzE2Yjg2ZDJmMDViMTVjYTQ4YmVkMTQyMjgzZjExMWIwODNmY2JlMTQ4NDdmZTQ2NjAyOWY/thinksystem-2-5-5210-1-92tb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5210 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38144,4XB7A38144,Micron 64-layer 3D QLC NAND flash memory technology with a SATA 6Gbps interface,"Provides an affordable solution for large-capacity sequential read-intensive applications such as AI and machine learning data lakes, real-time analytics, and big data",https://lenovopress.com/lp1223,View specifications on Lenovo Press,$759.00,save $227.70,30% off,$531.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjIyODd8aW1hZ2UvcG5nfGg0Yi9oMTUvMTE0NTA3OTAwNTE4NzAucG5nfGFmOGRlMDAzZDA3NjUzMDNkZjJlN2FiOGM4MTUxMjg5OTNiNDkxYWM3MDkwMzZlNjY5M2U4NDE1NjVlYmNhZTY/thinksystem-2-5-intel-s4510-960gb-entry-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" Intel S4510 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10249,4XB7A10249,64-layer Intel 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface provides an affordable solution with industry leading performance,"Endurance of up to 2 drive writes per day (DWPD) for 5 years, using Intel Standard Endurance Technology (SET)",https://lenovopress.com/lp0924-intel-s4510-entry-sata-6gb-ssd,View specifications on Lenovo Press,$799.00,save $239.70,30% off,$559.30,$0,"Energy savings, with typical write power consumption as low as 2.4 W per drive",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10249
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGhmMC9oYzcvMTE3MzQ2MjY4OTM4NTQucG5nfGJjMzA2MGFhNjc2YWJiNjRmZDE5N2ViMmE5ZDExYmYxNzQ4N2QxZDUxZTVmNzZiNDViZTY5NTU3NGMxOWY3YzE/thinksystem-3-5-intel-s4510-960-gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQyNTN8aW1hZ2UvcG5nfGhmMC9oYzcvMTE3MzQ2MjY4OTM4NTQucG5nfGJjMzA2MGFhNjc2YWJiNjRmZDE5N2ViMmE5ZDExYmYxNzQ4N2QxZDUxZTVmNzZiNDViZTY5NTU3NGMxOWY3YzE/thinksystem-3-5-intel-s4510-960-gb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4510 960GB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13627,4XB7A13627,Entry SATA solid-state drives (SSDs),Use Intel 64-layer 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface,https://lenovopress.com/lp0924,View specifications on Lenovo Press,$829.00,save $248.70,30% off,$580.30,$17,Provides an affordable solution with industry leading performance,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13627
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzU1MjJ8aW1hZ2UvcG5nfGhiNC9oOGQvMTE3MzQ2Mjc4NzY4OTQucG5nfDVkNjQ5M2RlZWRlMmE3YTc3ZDhlYWI1MjQzNjQ1ZTUzM2Q3ODAwYWI0NWUxNjg5N2MyOGRkNDRkYTk2ZDgyYTE/thinksystem-u-2-toshiba-cm5-v-800gb-mainstream-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzU1MjJ8aW1hZ2UvcG5nfGhiNC9oOGQvMTE3MzQ2Mjc4NzY4OTQucG5nfDVkNjQ5M2RlZWRlMmE3YTc3ZDhlYWI1MjQzNjQ1ZTUzM2Q3ODAwYWI0NWUxNjg5N2MyOGRkNDRkYTk2ZDgyYTE/thinksystem-u-2-toshiba-cm5-v-800gb-mainstream-nvme-pcie-3-0-x4-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,ThinkSystem U.2 Toshiba CM5-V 800GB Mainstream NVMe PCIe 3.0 x4 Hot Swap SSD,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A08516,4XB7A08516,"Advanced data center SSDs optimized for mixed read-write performance, endurance, and strong data protection for Lenovo servers","Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0938,View specifications on Lenovo Press,$859.00,save $257.70,30% off,$601.30,$18,"Suggested uses: Business Intelligence, OLTP, Software Defined Storage, and Virtualization",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/nvme/4XB7A08516
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQ2OTh8aW1hZ2UvcG5nfGg5ZS9oZmYvMTE3MDE3OTQxNDQyODYucG5nfDBhOWJlOTcwYzQ2ODYwZDE2YWVkYmNlMjA4MTlhYzM5OWJlMWE4YTk0ZTFhNDk5ZDZkZjRjMjU2ODc0NTFhYTk/thinksystem-2-5-5200-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjQ2OTh8aW1hZ2UvcG5nfGg5ZS9oZmYvMTE3MDE3OTQxNDQyODYucG5nfDBhOWJlOTcwYzQ2ODYwZDE2YWVkYmNlMjA4MTlhYzM5OWJlMWE4YTk0ZTFhNDk5ZDZkZjRjMjU2ODc0NTFhYTk/thinksystem-2-5-5200-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5200 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10155,4XB7A10155,The drives use Micron 64-layer 3D NAND flash memory technology with a SATA 6Gbps interface,"Provide an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",https://lenovopress.com/lp0868,View specifications on Lenovo Press,$899.00,save $269.70,30% off,$629.30,$18,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjI0MTV8aW1hZ2UvcG5nfGhjZC9oYjMvMTE3MzQ2MjY0MzUxMDIucG5nfDVkODZmMzAxYWQ0ZTBmOGQ0ZDU4Mzg1ZTVlOTg5YzI2MjdjNmM4OWI0NzBmZTZjOGI1MThkNmIyMWI4NzJkZjM/thinksystem-3-5-5200-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjI0MTV8aW1hZ2UvcG5nfGhjZC9oYjMvMTE3MzQ2MjY0MzUxMDIucG5nfDVkODZmMzAxYWQ0ZTBmOGQ0ZDU4Mzg1ZTVlOTg5YzI2MjdjNmM4OWI0NzBmZTZjOGI1MThkNmIyMWI4NzJkZjM/thinksystem-3-5-5200-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5200 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A10160,4XB7A10160,The drives use Micron 64-layer 3D NAND flash memory technology with a SATA 6Gbps interface,"Provide an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",https://lenovopress.com/lp0868,View specifications on Lenovo Press,$909.00,save $272.70,30% off,$636.30,$19,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk2Mjd8aW1hZ2UvcG5nfGg2Yy9oNTIvMTE4MjE2NTE4ODYxMTAucG5nfDc1NjhjNDcxOWYzZTI0MTQwNWE1YzMzNTgzNzg2YzJmMzljNGYwZDJkNjlmNDNhYzIwZjNmNDdlMTA4M2U5OTE/thinksystem-2-5-pm1643a-960gb-entry-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTk2Mjd8aW1hZ2UvcG5nfGg2Yy9oNTIvMTE4MjE2NTE4ODYxMTAucG5nfDc1NjhjNDcxOWYzZTI0MTQwNWE1YzMzNTgzNzg2YzJmMzljNGYwZDJkNjlmNDNhYzIwZjNmNDdlMTA4M2U5OTE/thinksystem-2-5-pm1643a-960gb-entry-sas-12gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" PM1643a 960GB Entry SAS 12Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38175,4XB7A38175,Entry level next-generation SSDs suitable for a wide range of applications,Designed for dense storage with a 12 Gb SAS interface,https://lenovopress.com/lp1257,View specifications on Lenovo Press,$919.00,save $275.70,30% off,$643.30,$0,Drives feature all the capacity and performance that is needed to replace large numbers of 15K rpm and 10K rpm spinning disks,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A38175
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjY2MjR8aW1hZ2UvcG5nfGhhMC9oODMvMTE0NTA3ODk4NTUyNjIucG5nfDgwMTdmYjkxODQ3N2Y5NDUwOTA5NWFkYzY1NjIyZDFiNDg2ZTUxOWE3YzI3OWRkMDU1NWY4ZjhiMWM1ZjMwMjQ/thinksystem-2-5-5300-960gb-mainstream-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" 5300 960GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17089,4XB7A17089,Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Higher endurance and lower latency,https://lenovopress.com/lp0925-intel-s4610-mainstream-sata-6gb-ssd,View specifications on Lenovo Press,$919.00,save $275.70,30% off,$643.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhjNi9oZmMvMTE4MjE2NTI4NjkxNTAucG5nfGRjYWU1NzVjODVhMzM5ZjZkNjY3YTg3ODkyNzgwZmQzZWM2MDliNGJjMjk5ODllYTc5NzA5MDUzYTkwNzA5NDM/thinksystem-3-5-5300-960gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhjNi9oZmMvMTE4MjE2NTI4NjkxNTAucG5nfGRjYWU1NzVjODVhMzM5ZjZkNjY3YTg3ODkyNzgwZmQzZWM2MDliNGJjMjk5ODllYTc5NzA5MDUzYTkwNzA5NDM/thinksystem-3-5-5300-960gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 960GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17098,4XB7A17098,Uses Micron 96-layer 3D NAND flash memory technology with a 6Gbps SATA interface,Provides an affordable solution for mixed read/write applications such as cache in transactional applications and high-speed storage for enterprise databases,https://lenovopress.com/lp1255,View specifications on Lenovo Press,$929.00,save $278.70,30% off,$650.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjY2MjR8aW1hZ2UvcG5nfGhlOC9oYzUvMTE0NTA3OTAyNDg0NzgucG5nfGM3ZjIxYmVmOGEyYzA5YzZlZWExOTU2ODZmM2E3NzIyOWUxNDM1ZjE1Zjg1NDY4ZjRjMzIzMzA0MGNlNDVhY2Q/thinksystem-2-5-intel-s4610-960gb-mainstream-sata-6gb-hot-swap-ssd.png,,,,,,"ThinkSystem 2.5"" Intel S4610 960GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13635,4XB7A13635,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",Consistent performance,https://lenovopress.com/lp0925-intel-s4610-mainstream-sata-6gb-ssd,View specifications on Lenovo Press,"$1,019.00",save $305.70,30% off,$713.30,$0,Reduced power consumption,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGgxOS9oN2IvMTE3MzQ2MjcxNTU5OTgucG5nfDIxMTU2MTZlYzY5Nzc5NmI2MzZjZjk2M2RiMDNmYjgwOGUyZmM2NTA1M2IzN2VjOGRiZjc0NTAzMTVjOTQzOGI/thinksystem-3-5-intel-s4610-960gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NzEzMzh8aW1hZ2UvcG5nfGgxOS9oN2IvMTE3MzQ2MjcxNTU5OTgucG5nfDIxMTU2MTZlYzY5Nzc5NmI2MzZjZjk2M2RiMDNmYjgwOGUyZmM2NTA1M2IzN2VjOGRiZjc0NTAzMTVjOTQzOGI/thinksystem-3-5-intel-s4610-960gb-mainstream-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" Intel S4610 960GB Mainstream SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A13641,4XB7A13641,Mainstream SATA solid-state drives (SSDs) for Lenovo servers,"Advanced data center SSDs optimized for mixed read-write performance, endurance and strong data protection",https://lenovopress.com/lp0925,View specifications on Lenovo Press,"$1,029.00",save $308.70,30% off,$720.30,$21,Offers improved performance and lower latency,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhiNi9oMDAvMTE4MjE2NTIzNDQ4NjIucG5nfGU3MjAxNThhOGE2YWQ1YjMxYTU3MTAxNGFkZjllNDk5YTVjZjVkNmQ0OTZhZDU2ZTY5N2FjZDJiNjc0Njc3OGY/thinksystem-3-5-5300-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhiNi9oMDAvMTE4MjE2NTIzNDQ4NjIucG5nfGU3MjAxNThhOGE2YWQ1YjMxYTU3MTAxNGFkZjllNDk5YTVjZjVkNmQ0OTZhZDU2ZTY5N2FjZDJiNjc0Njc3OGY/thinksystem-3-5-5300-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 5300 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17084,4XB7A17084,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,"$1,139.00",save $341.70,30% off,$797.30,$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17084
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhmYi9oMWEvMTE4MjE2NTEyOTYyODYucG5nfGNmNWZhOGNhODM0NjM3Mzk4M2EzZThiMzU4MDYzNWI4MWJmZDE0ZjA5NjI0YzM5MDY2OTQ1M2MzMDNlYzFkYTc/thinksystem-2-5-5300-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MjU2MTJ8aW1hZ2UvcG5nfGhmYi9oMWEvMTE4MjE2NTEyOTYyODYucG5nfGNmNWZhOGNhODM0NjM3Mzk4M2EzZThiMzU4MDYzNWI4MWJmZDE0ZjA5NjI0YzM5MDY2OTQ1M2MzMDNlYzFkYTc/thinksystem-2-5-5300-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 2.5"" 5300 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17078,4XB7A17078,New SSDs for ThinkSystem servers,Drives use Micron 96-layer 3D NAND flash memory technology with a SATA 6Gbps interface,https://lenovopress.com/lp1253,View specifications on Lenovo Press,"$1,139.00",save $341.70,30% off,$797.30,$0,"Provides an affordable solution for read-intensive applications such as boot, web servers, lower data rate operational databases and analytics",...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17078
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGg5ZC9oZjAvMTE4MjE2NTIxNDgyNTQucG5nfDVkOGE5MTNkMjQ1ZGRjMGY4ZjJlNWM2ZDg4ZGMzMjBjMjhkMmM1NTlhNGVmMjBkYmQ0MGFiNzc1ZTc5OWMxNDQ/thinksystem-3-5-14tb-7-2k-sata-6gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8MTU1Mjd8aW1hZ2UvcG5nfGg5ZC9oZjAvMTE4MjE2NTIxNDgyNTQucG5nfDVkOGE5MTNkMjQ1ZGRjMGY4ZjJlNWM2ZDg4ZGMzMjBjMjhkMmM1NTlhNGVmMjBkYmQ0MGFiNzc1ZTc5OWMxNDQ/thinksystem-3-5-14tb-7-2k-sata-6gb-hot-swap-512e-hdd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" 14TB 7.2K SATA 6Gb Hot Swap 512e HDD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/hdd/4XB7A13907,4XB7A13907,Optimized to deliver maximum performance on Lenovo ThinkSystem servers,Undergoes stringent compatibility and reliability testing to ensure best performance in 24x7 operational environments,https://lenovopress.com/lp1059,View specifications on Lenovo Press,"$1,149.00",save $344.70,30% off,$804.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTc2OTl8aW1hZ2UvcG5nfGhkNy9oZjgvMTE4MjE2NTMwMDAyMjIucG5nfDMxYzVlODZlMDI4MmE0NWQ3MTA2MDM2MjI2ODRlMjM3ZGUxOWEyMTEyMWQ0YzdhYWZhN2M0YzMyZDA5ODk5NjY/thinksystem-3-5-pm883-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NTc2OTl8aW1hZ2UvcG5nfGhkNy9oZjgvMTE4MjE2NTMwMDAyMjIucG5nfDMxYzVlODZlMDI4MmE0NWQ3MTA2MDM2MjI2ODRlMjM3ZGUxOWEyMTEyMWQ0YzdhYWZhN2M0YzMyZDA5ODk5NjY/thinksystem-3-5-pm883-1-92tb-entry-sata-6gb-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem 3.5"" PM883 1.92TB Entry SATA 6Gb Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A17179,4XB7A17179,General-purpose SSDs based on the Samsung PM883 platform,"Engineered for greater performance and endurance in a cost-effective design, and to support a broader set of workloads",https://lenovopress.com/lp0878,View specifications on Lenovo Press,"$1,159.00",save $347.70,30% off,$811.30,$0,,,,
https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjI4NzF8aW1hZ2UvcG5nfGgxYS9oYTQvMTE4MjE2NTM1MjQ1MTAucG5nfGUzNTUxYjJjOTMzYzFiZmFkOGE2N2YwNjk4YWFkYjgyMTQ5N2RmZGE3MGRhZmZhZTQyZGFlOTM0NWFlZjM3OTU/thinksystem-st50-3-5-intel-s4510-960gb-entry-sata-6gb-non-hot-swap-ssd.png,https://p1-ofp.static.pub/medias/bWFzdGVyfHJvb3R8NjI4NzF8aW1hZ2UvcG5nfGgxYS9oYTQvMTE4MjE2NTM1MjQ1MTAucG5nfGUzNTUxYjJjOTMzYzFiZmFkOGE2N2YwNjk4YWFkYjgyMTQ5N2RmZGE3MGRhZmZhZTQyZGFlOTM0NWFlZjM3OTU/thinksystem-st50-3-5-intel-s4510-960gb-entry-sata-6gb-non-hot-swap-ssd.png,https://p1-ofp.static.pub/fes/cms/2020/12/25/76apjfkml79bg5qcf172tvt0bw0c8s348607.png,https://p2-ofp.static.pub/fes/cms/2021/07/06/2h8n4ofixc8g8i94vopfat048ld37m944694.svg,https://p3-ofp.static.pub/fes/cms/2021/07/06/efrjjv1rz2xiuvpm0emnwj6y2gmai3506628.svg,https://p2-ofp.static.pub/fes/cms/2021/07/06/wxdfgadg28utnas6ca5d28oot1lcxj806083.svg,"ThinkSystem ST50 3.5"" Intel S4510 960GB Entry SATA 6Gb Non Hot Swap SSD",https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A14916,4XB7A14916,Entry SATA solid-state drives (SSDs),Uses Intel 64-layer 3D NAND TLC Flash Memory technology with a 6Gbps SATA interface,https://lenovopress.com/lp0924,View specifications on Lenovo Press,"$1,179.00",save $353.70,30% off,$825.30,$0,Provides an affordable solution with industry leading performance,...,See More Details,https://www.lenovo.com/us/en/p/data-center-options/storage-servers/ssd/4XB7A14916
