web-scraper-order,web-scraper-start-url,catagory,catagory-href,name
1632252777-1073,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 400G2 Mini Refurbished Desktop PC, Intel® Core™ i5, 16GB Memory, 512G...0.0 out of 5 stars."
1632252830-1303,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP ENVY x360 15-bq100 15-bq110nr 15.6"" Touchscreen 2 in 1 Notebook - 1920 x 1080...0.0 out of 5 stars."
1632252777-1162,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i7, 8GB Memory,..."
1632252830-1295,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1040 G7 LTE Advanced 14"" Touchscreen 2 in 1 Notebook - Intel C..."
1632252777-1015,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i5 -  i5-10500 10th Gen 3.10 GHz - 8 GB RA...0.0 out of 5 stars.
1632252830-1300,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 1040 G7 14"" Touchscreen 2 in 1 Notebook - Intel Core i5 10th G...0.0 out of 5 stars."
1632252777-845,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 240GB So..."
1632252777-938,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 590-a0010 Desktop PC, AMD A9, 4GB Memory, 1TB Hard Drive, Windows® 1..."
1632252777-733,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Slim S01-aF1006 Desktop PC, Intel® Pentium® Silver, 8GB Memory, 256GB Solid S...4.4 out of 5 stars. 20 reviews"
1632251324-101,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP V22v 21.45"" Full HD LED Monitor, 450M3AA#ABA"
1632252830-1197,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion Laptop 15-eg0027od, 15.6"" HD Screen, Intel® Core™i7-1165G7, 8GB Memo...4.6 out of 5 stars. 47 reviews"
1632252830-1271,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook 840 G3 Refurbished Ultrabook Laptop, 14"" Screen, Intel® Core™ i5, 8..."
1632251324-115,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E27q G4 27"" WQHD LED LCD Monitor - 16:9 - Black - 27"" Class - In-plane Switch..."
1632252777-768,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pro 6300 Refurbished Desktop PC, 3rd Gen Intel® Core™ i5, 16GB Memory, 1TB Ha..."
1632252777-1099,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G3 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 512GB ...0.0 out of 5 stars."
1632252777-1089,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) W-2102 2.90 GHz - 8 GB ...
1632252777-752,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i5, 8GB Memory,..."
1632252777-997,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G5 Workstation - 1 x Intel Core i5 -  i5-10500 10th Gen 3.10 GHz - 16...
1632252777-1081,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq Pro 4300 SFF Refurbished Desktop PC, Intel® Core™ i3, 4GB Memory, 500G...0.0 out of 5 stars."
1632251324-190,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Pavilion 32"" LED LCD Monitor"
1632252777-754,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 512GB ..."
1632252777-1104,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G5 Workstation - 1 x Intel Core i7 -  i7-10700 10th Gen 2.90 GHz - 16...0.0 out of 5 stars.
1632252777-1107,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Business Desktop ProDesk 600 G6 Desktop Computer - Intel Core i5 10th Gen i5-...4.5 out of 5 stars. 2 reviews
1632252777-937,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Core X-Series Deca-core (10 Core) i9-10900X 10t...
1632252777-928,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP ProDesk 600 G6 - Micro tower - Core i5 10500 / 3.1 GHz - RAM 8 GB - SSD 512 G...
1632252777-907,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Intel Xeon Gold Octa-core (8 Core) 6244 3.60 GHz - 192 GB...
1632252777-833,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteOne 800 G5 - All-in-one - 1 x Core i5 9500 / 3 GHz - RAM 8 GB - SSD 256 ...
1632251324-157,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP OMEN 32"" LED LCD Monitor"
1632252777-811,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq Elite 8200 Refurbished Desktop PC, Intel® Core™ i5, 8GB Memory, 2TB Ha..."
1632252777-969,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Elite Slice G2 Desktop Computer - Intel Core i5 7th Gen i5-7500T 2.70 GHz - 8...
1632251324-186,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E243d 23.8"" Full HD LED LCD Monitor - 16:9 - In-plane Switching (IPS) Technol..."
1632252777-941,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G2 Refurbished Desktop PC, Intel® Core™ i3, 16GB Memory, 256GB Sol..."
1632252777-788,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP 6200 Pro Tower Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 2TB Hard..."
1632252777-934,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600G2 Refurbished Desktop PC, Intel® Core™ i7, 16GB Memory, 1TB Solid..."
1632251324-139,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business Z38c 37.5"" UW-QHD+ Curved Screen LED LCD Monitor - 21:9 - 2560 x 160..."
1632252830-1249,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elite Dragonfly 13.3"" Touchscreen 2 in 1 Notebook - Core i5 i5-8365U - 16 GB ...2.7 out of 5 stars. 3 reviews"
1632252777-1139,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 800 G6 - SFF - Core i5 10500 / 3.1 GHz - vPro - RAM 16 GB - SSD 512...
1632252777-839,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq 6300 Pro Refurbished Desktop PC, Intel® Pentium®, 4GB Memory, 500GB Ha..."
1632252777-967,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G5 Workstation - 1 x Intel Xeon -  W-1250 3.30 GHz - 16 GB RAM - 512 ...0.0 out of 5 stars.
1632251324-114,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P24v G4 23.8"" Full HD LED LCD Monitor - 16:9 - Black - 24"" Class - In-plane S..."
1632252777-926,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 Mini G5 Workstation - 1 x Intel Core i5 -  i5-10500 10th Gen 3.10 GHz - 8 ...
1632252777-735,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G8 Workstation - 1 x Intel Core i7 (8 Core) i7-11700K 11th Gen 3.60 GHz - ...0.0 out of 5 stars.
1632251324-106,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E27 G4 - E-Series - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1..."
1632252777-832,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 120GB S..."
1632252777-1098,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Intel Xeon Silver Dodeca-core 12 Core 4214 2.20 GHz - 32 ...3.0 out of 5 stars. 2 reviews
1632252777-837,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Elite 8300 Refurbished Desktop PC, 3rd Gen Intel® Core™ i7, 16GB Memory, 500G..."
1632251324-137,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business E273m 27"" Full HD LED LCD Monitor - 16:9 - 1920 x 1080 - 250 Nit - 5..."
1632251324-111,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P27v G4 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 300..."
1632252777-1043,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i7 -  i7-10700K 10th Gen 3.80 GHz - 16 GB ...
1632252777-951,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Mini Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 48..."
1632252777-1032,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 705 G5 Desktop Computer - AMD Ryzen 5 PRO 2nd Gen 3400GE 3.30 GHz -...0.0 out of 5 stars.
1632252777-956,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) W-2123 3.60 GHz - 8 GB ...0.0 out of 5 stars.
1632252777-923,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 500GB Har..."
1632252777-846,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Pavilion 27-xa0000 27-xa0050 All-In-One PC, Full HD Touch Screen, Intel® Core..."
1632252777-1105,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Elite Slice G2 Desktop Computer - Intel Core7th Gen i5-7500T Quad-core 2.70 G...0.0 out of 5 stars.
1632251324-176,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P224 21.5"" Full HD LED LCD Monitor - 16:9 - Black - 22"" Class - Vertical Alig..."
1632252777-1131,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteOne 800 G6 All-in-One Computer - Intel Core i5 10th Gen i5-10500 Hexa-co...0.0 out of 5 stars.
1632252777-741,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i9 Deca-core (10 Core) i9-10900K 10th Gen ...0.0 out of 5 stars.
1632252830-1277,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elitebook FOLIO 1040 G3 Refurbished Laptop, 14"" Screen, Intel® Core™ i5, 8GB ...0.0 out of 5 stars."
1632251324-117,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Z24u G3 24"" WUXGA LED LCD Monitor - 16:10 - Turbo Silver - 24"" Class - In-pla..."
1632251324-124,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business E243m 23.8"" Full HD WLED LCD Monitor - 16:9 - Black, Silver - 1920 x..."
1632251324-132,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P34HC G4 34"" WQHD Curved Screen Edge LED LCD Monitor - 21:9 - Black - 34"" Cla..."
1632251324-174,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E27d G4 27"" WQHD LED LCD Monitor - 16:9 - Black, Silver - 27"" Class - In-plan..."
1632252777-817,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G5 Workstation - 1 x Intel Core i7 -  i7-10700 10th Gen 2.90 GHz - 32 GB R...0.0 out of 5 stars.
1632252777-1178,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Z230 Workstation Refurbished Desktop PC, Intel® Core™ i5, 4GB Memory, 500GB H...0.0 out of 5 stars."
1632252777-964,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ProDesk 600 G1 Refurbished Desktop PC, Intel® Core™ i3, 8GB Memory, 1TB Hard ...0.0 out of 5 stars."
1632252777-1070,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, Intel® Core™ i7, 8GB Memory, 256GB S...0.0 out of 5 stars."
1632252777-1154,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z2 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) E-2104G 3.20 GHz - 32 G...0.0 out of 5 stars.
1632252777-1059,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Compaq Pro 6300 Refurbished Desktop PC, 3rd Gen Intel® Core™ i5, 4GB Memory, ...0.0 out of 5 stars."
1632252777-753,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP EliteDesk 800 G1 Refurbished Desktop PC, 4th Gen Intel® Core™ i7, 16GB Memory..."
1632252777-992,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP EliteDesk 805 G6 Desktop Computer - AMD Ryzen 7 PRO 4750G -  3.60 GHz - 16 GB...
1632252830-1259,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion x360 15-br010nr Convertible Laptop, 15.6"" Touch Screen, 7th Gen Inte...0.0 out of 5 stars."
1632251324-119,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP E24i G4 WUXGA LED LCD Monitor - 16:10 - 24"" Class - In-plane Switching (IPS) ..."
1632251324-116,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Z24n G3 24"" WUXGA LED LCD Monitor - 16:9 - Silver - 24"" Class - In-plane Swit..."
1632251324-146,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business Z32 31.5"" 4K UHD WLED LCD Monitor - 16:9 - Black Pearl - 31"" Class -..."
1632252777-1121,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP Envy 750-400 Desktop PC, Intel® Core™ i5, 8GB Memory, 1TB Hard Drive/256GB So...0.0 out of 5 stars."
1632251324-109,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP P22 G4 - P-Series - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) @ 60 Hz..."
1632252830-1239,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook x360 830 G6 13.3"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core ...0.0 out of 5 stars."
1632251324-162,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Z24x G2 24"" WUXGA LED LCD Monitor - 16:10 - Black - 1920 x 1200 - 300 Nit - 6..."
1632252830-1224,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 15-ef1073od Laptop, 15.6"" Screen, AMD Ryzen 7, 16GB Memory, 256GB Solid State..."
1632252830-1264,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion x360 15-br077nr Convertible Laptop, 15.6"" Touch Screen, 7th Gen Inte..."
1632252830-1227,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP EliteBook Folio 9480m Notebook Refurbished Laptop, 14"" Screen, Intel® Core™ i..."
1632252777-859,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z4 G4 Workstation - 1 x Intel Xeon Quad-core (4 Core) W-2225 4.10 GHz - 8 GB ...
1632252830-1190,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP 15-dw3125od Laptop, 15.6"" Screen, Intel® Core™ i5, 8GB Memory, 512GB Solid St...4.5 out of 5 stars. 65 reviews"
1632252777-1031,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,"HP ENVY 795-0010 Desktop PC, 8th Gen Intel® Core™ i5, 12GB Memory, 1TB Hard Driv..."
1632252830-1282,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Pavilion x360 13-u163nr Convertible Laptop, 13.3"" Touch Screen, 7th Gen Intel...4.2 out of 5 stars. 6 reviews"
1632252830-1296,https://www.officedepot.com/cm/brand/hp,HP Laptops,https://www.officedepot.com/a/browse/hp-laptop-computers/N=5+690296/?cm_sp=brand-_-laptops-online-store-hp-_-hp,"HP Elite x2 G8 13"" Touchscreen Rugged 2 in 1 Notebook - 3000 x 2000 - Intel Core..."
1632252777-1003,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z8 G4 Workstation - Xeon Silver 4214 - 32 GB RAM - 1 TB HDD - Tower - Black -...0.0 out of 5 stars.
1632251324-189,https://www.officedepot.com/cm/brand/hp,HP Monitors,https://www.officedepot.com/a/browse/hp-monitors/N=5+894047/?cm_sp=brand-_-all-monitors-online-store-hp-_-hp,"HP Business Z43 42.5"" 4K UHD WLED LCD Monitor - 16:9 - Black Pearl - 3840 x 2160..."
1632252777-1115,https://www.officedepot.com/cm/brand/hp,HP Desktops,https://www.officedepot.com/a/browse/hp-desktop-computers/N=5+690295/?cm_sp=brand-_-hp-desktoppcs-online-store-_-hp,HP Z6 G4 Workstation - Intel Xeon Silver Quad-core 4 Core 4112 2.60 GHz - 8 GB D...
